favorite_count,full_text,lang,quote_count,reply_count,retweet_count,username,remove_user,cleaning,tokenized_Content
24,bro i hit 30 and one night of bad sleep has me forgetting how to breathe the next morning ,en,0.0,3.0,1.0,chuckertruck,bro i hit 30 and one night of bad sleep has me forgetting how to breathe the next morning ,bro i hit and one night of bad sleep has me forgetting how to breathe the next morning ,"['""bro""', '""i""', '""hit""', '""30""', '""and""', '""one""', '""night""', '""of""', '""bad""', '""sleep""', '""has""', '""me""', '""forgetting""', '""how""', '""to""', '""breathe""', '""the""', '""next""', '""morning""']"
102,i don't care about anything the ONLY thing i just need is that jinx and vi reconcile and stay together at the end,en,0.0,3.0,12.0,VIOLYNSOUND,i don't care about anything the ONLY thing i just need is that jinx and vi reconcile and stay together at the end,i don t care about anything the ONLY thing i just need is that jinx and vi reconcile and stay together at the end,"['""i""', '""do""', '""n\'t""', '""care""', '""about""', '""anything""', '""the""', '""ONLY""', '""thing""', '""i""', '""just""', '""need""', '""is""', '""that""', '""jinx""', '""and""', '""vi""', '""reconcile""', '""and""', '""stay""', '""together""', '""at""', '""the""', '""end""']"
46,Never a doubt in my mind lmao Omg we really are no longer the chargering chargers. This is the kind of win we needed. 7-3 LFG.... that was an absolutely clutch drive at the end and my reverse jinx worked ,en,0.0,6.0,3.0,too_nda,Never a doubt in my mind lmao Omg we really are no longer the chargering chargers. This is the kind of win we needed. 7-3 LFG.... that was an absolutely clutch drive at the end and my reverse jinx worked ,Never a doubt in my mind lmao Omg we really are no longer the chargering chargers This is the kind of win we needed LFG that was an absolutely clutch drive at the end and my reverse jinx worked ,"['""Never""', '""a""', '""doubt""', '""in""', '""my""', '""mind""', '""lmao""', '""Omg""', '""we""', '""really""', '""are""', '""no""', '""longer""', '""the""', '""chargering""', '""chargers""', '"".""', '""This""', '""is""', '""the""', '""kind""', '""of""', '""win""', '""we""', '""needed""', '"".""', '""7-3""', '""LFG""', '""....""', '""that""', '""was""', '""an""', '""absolutely""', '""clutch""', '""drive""', '""at""', '""the""', '""end""', '""and""', '""my""', '""reverse""', '""jinx""', '""worked""']"
45707,Imagine if at the end of Arcane jinx and Vi are searching for Vander and then a weird summoner guy shows up and says you may find him here. But you must first join the league of legends and then they re teleported into summoners rift and immediately hit with a slur,en,92.0,69.0,3196.0,SkoochLoL,Imagine if at the end of Arcane jinx and Vi are searching for Vander and then a weird summoner guy shows up and says you may find him here. But you must first join the league of legends and then they re teleported into summoners rift and immediately hit with a slur,Imagine if at the end of Arcane jinx and Vi are searching for Vander and then a weird summoner guy shows up and says you may find him here But you must first join the league of legends and then they re teleported into summoners rift and immediately hit with a slur,"['""Imagine""', '""if""', '""at""', '""the""', '""end""', '""of""', '""Arcane""', '""jinx""', '""and""', '""Vi""', '""are""', '""searching""', '""for""', '""Vander""', '""and""', '""then""', '""a""', '""weird""', '""summoner""', '""guy""', '""shows""', '""up""', '""and""', '""says""', '""you""', '""may""', '""find""', '""him""', '""here""', '"".""', '""But""', '""you""', '""must""', '""first""', '""join""', '""the""', '""league""', '""of""', '""legends""', '""and""', '""then""', '""they""', '""re""', '""teleported""', '""into""', '""summoners""', '""rift""', '""and""', '""immediately""', '""hit""', '""with""', '""a""', '""slur""']"
67382,if ekko saves isha i ll download lol. a soul for a soul,en,572.0,153.0,7776.0,b4byblv3,if ekko saves isha i ll download lol. a soul for a soul,if ekko saves isha i ll download lol a soul for a soul,"['""if""', '""ekko""', '""saves""', '""isha""', '""i""', '""ll""', '""download""', '""lol""', '"".""', '""a""', '""soul""', '""for""', '""a""', '""soul""']"
325,Someone on here said stud Ekko and that changed my life really.,en,0.0,5.0,32.0,XavierILL,Someone on here said stud Ekko and that changed my life really.,Someone on here said stud Ekko and that changed my life really ,"['""Someone""', '""on""', '""here""', '""said""', '""stud""', '""Ekko""', '""and""', '""that""', '""changed""', '""my""', '""life""', '""really""', '"".""']"
808,Not gonna lie seeing Jaekyung's pathetic self alone in that massive penthouse after months of constant company battling his demons and drowning in alcohol was surprisingly satisfying. #Jinx #징크스,en,11.0,6.0,123.0,ugogarl,Not gonna lie seeing Jaekyung's pathetic self alone in that massive penthouse after months of constant company battling his demons and drowning in alcohol was surprisingly satisfying. #Jinx #징크스,Not gonna lie seeing Jaekyung s pathetic self alone in that massive penthouse after months of constant company battling his demons and drowning in alcohol was surprisingly satisfying Jinx ,"['""Not""', '""gon""', '""na""', '""lie""', '""seeing""', '""Jaekyung""', '""\'s""', '""pathetic""', '""self""', '""alone""', '""in""', '""that""', '""massive""', '""penthouse""', '""after""', '""months""', '""of""', '""constant""', '""company""', '""battling""', '""his""', '""demons""', '""and""', '""drowning""', '""in""', '""alcohol""', '""was""', '""surprisingly""', '""satisfying""', '"".""', '""#""', '""Jinx""', '""#""', '""징크스""']"
42,sobbing my eyes out at every scene of jinx and vi interacting,en,0.0,2.0,1.0,GordaChechona,sobbing my eyes out at every scene of jinx and vi interacting,sobbing my eyes out at every scene of jinx and vi interacting,"['""sobbing""', '""my""', '""eyes""', '""out""', '""at""', '""every""', '""scene""', '""of""', '""jinx""', '""and""', '""vi""', '""interacting""']"
41,[jinx voice] over-designed bitch-mittens,en,0.0,2.0,6.0,Jbandos,[jinx voice] over-designed bitch-mittens, jinx voice over designed bitch mittens,"['""[""', '""jinx""', '""voice""', '""]""', '""over-designed""', '""bitch-mittens""']"
8,mel ur so pretty oh my skibidi,en,0.0,3.0,1.0,meowchoso,mel ur so pretty oh my skibidi,mel ur so pretty oh my skibidi,"['""mel""', '""ur""', '""so""', '""pretty""', '""oh""', '""my""', '""skibidi""']"
144,ekko gets all of episode 7 on him or I kms,en,0.0,4.0,24.0,bluesuns_,ekko gets all of episode 7 on him or I kms,ekko gets all of episode on him or I kms,"['""ekko""', '""gets""', '""all""', '""of""', '""episode""', '""7""', '""on""', '""him""', '""or""', '""I""', '""kms""']"
